ID,source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet,android
2902,Twitter for iPhone,7.09E+17,"Gov Kasich voted for NAFTA, which devastated Ohio and is now pushing TPP hard- bad for American workers!",Mon Mar 14 16:59:19 +0000 2016,4870,,10780,FALSE,0
2903,Twitter for iPhone,7.09E+17,Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! hashtagVoteTrump,Mon Mar 14 16:56:06 +0000 2016,3338,,12242,FALSE,0
2904,Twitter for iPhone,7.09E+17,"Look forward to being in Tampa this afternoon. Wonderful crowds. Thank you, Florida!",Mon Mar 14 15:24:15 +0000 2016,3248,,12177,FALSE,0
2905,Twitter for iPhone,7.09E+17,"We don't have a country- if we don't have borders. hashtagVoteTrump 
Video: https://t.co/wG4RgOi1bW https://t.co/oAXBvcKIsr",Mon Mar 14 12:55:28 +0000 2016,7392,,18006,FALSE,0
2906,Twitter for iPhone,7.09E+17,"Just received from atPeteRose_14. 
Thank you Pete! hashtagVoteTrump on 
Tuesday Ohio! hashtagTrump2016
hashtagMakeAmericaGreatAgain https://t.co/UvP03n7dQq",Mon Mar 14 00:13:41 +0000 2016,11689,,30282,FALSE,0
2907,Twitter for iPhone,7.09E+17,LYIN' TED https://t.co/Q0qXDGCN1l,Sun Mar 13 20:32:48 +0000 2016,7101,,14390,FALSE,0
2908,Twitter for Android,7.09E+17,The failing atnytimes is truly one of the worst newspapers. They knowingly write lies and never even call to fact check. Really bad people!,Sun Mar 13 18:53:07 +0000 2016,5505,,15350,FALSE,1
2909,Twitter for iPhone,7.09E+17,Because Gov. Kasich cannot run in the state of Pennsylvania-he cannot win the nomination- &amp; should not be allowed to compete in Ohio on Tue.,Sun Mar 13 18:26:20 +0000 2016,5732,,15224,FALSE,0
2910,Twitter for iPhone,7.09E+17,"Carly Fiorina- I agree! Ted Cruz is just another politician. All talk- no action!
https://t.co/08xkEBD8Be",Sun Mar 13 17:07:00 +0000 2016,6490,,14233,FALSE,0
2911,Twitter for iPhone,7.09E+17,"Thank you Kevin. With unification of the party, Republican wins will be massive! 
https://t.co/1rmyCGSlsV",Sun Mar 13 17:06:31 +0000 2016,4182,,10422,FALSE,0
2912,Twitter for Android,7.09E+17,"Gov.Kasich of Ohio just stated on a morning show that he doesn't watch politics or anything on television, he only watches the atGolfChannel",Sun Mar 13 14:49:44 +0000 2016,4289,,12231,FALSE,1
2913,Twitter for Android,7.09E+17,"Ohio Gov.Kasich voted for NAFTA, from which Ohio has never recovered. Now he wants TPP, which will be even worse. Ohio steel and coal dying!",Sun Mar 13 11:58:17 +0000 2016,5977,,12897,FALSE,1
2914,Twitter for Android,7.09E+17,"Bernie Sanders is lying when he says his disruptors aren't told to go to my events. Be careful Bernie, or my supporters will go to yours!",Sun Mar 13 11:48:44 +0000 2016,13754,,34539,FALSE,1
2915,Twitter for Android,7.09E+17,"""atalextrent4: It is repulsive that Trump was assaulted+politicians used that 2 further themselves+2 further victimize Trump! DISGUSTING!!""",Sun Mar 13 11:35:46 +0000 2016,4068,,11579,FALSE,1
2916,Twitter for iPhone,7.09E+17,"Wow, Kasich didn't qualify to run in the state of Pennsylvania, not enough signatures. Big problem!",Sun Mar 13 03:30:04 +0000 2016,6427,,17343,FALSE,0
2917,Twitter for iPhone,7.09E+17,USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! https://t.co/tkzbHg7wyD?ssr=true,Sat Mar 12 23:41:57 +0000 2016,10882,,20991,FALSE,0
2918,Twitter for Android,7.09E+17,"Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way",Sat Mar 12 22:47:59 +0000 2016,6874,,16571,FALSE,1
2919,Twitter for iPhone,7.09E+17,"hashtagEndCommonCore hashtagTrump2016
Video: https://t.co/krYK2DiAlh https://t.co/RAH45igqJI",Sat Mar 12 22:21:43 +0000 2016,4381,,11737,FALSE,0
2920,Twitter for iPhone,7.09E+17,"Just finished my second speech. 20K in Dayton &amp; 25K in Cleveland- perfectly behaved crowd. Thanks- I love you, Ohio! https://t.co/IDmwG5FQsw",Sat Mar 12 20:21:30 +0000 2016,9784,,29203,FALSE,0
2921,Twitter for iPhone,7.09E+17,It is Clinton and Sanders people who disrupted my rally in Chicago - and then they say I must talk to my people. Phony politicians!,Sat Mar 12 18:36:45 +0000 2016,12953,,30095,FALSE,0
2922,Twitter for Android,7.09E+17,The last person that Hillary or Bernie want to run against is Donald Trump --- and that is fact!,Sat Mar 12 18:24:56 +0000 2016,7478,,20991,FALSE,1
2923,Twitter for iPhone,7.09E+17,"We are asking law enforcement to check for dishonest early voting in Florida- on behalf of little Marco Rubio. 
No way to run a country!",Sat Mar 12 18:07:04 +0000 2016,6473,,16606,FALSE,0
2924,Twitter for iPhone,7.09E+17,"Word is-early voting in FL is very dishonest. Little Marco, his State Chairman, &amp; their minions are working overtime-trying to rig the vote.",Sat Mar 12 18:06:24 +0000 2016,6593,,14216,FALSE,0
2925,Twitter for iPhone,7.09E+17,"The rally in Cincinnati is ON. Media put out false reports that it was cancelled! 
hashtagMakeAmericaGreatAgain hashtagTrump2016",Sat Mar 12 18:02:41 +0000 2016,4309,,11750,FALSE,0
2926,Twitter for iPhone,7.09E+17,"Thank you Dayton, Ohio! 20,000 supporters- largest in airport history! hashtagMakeAmericaGreatAgain hashtagTrump2016 https://t.co/ry2p5qGcFt",Sat Mar 12 18:02:39 +0000 2016,6545,,18296,FALSE,0
2927,Twitter for Android,7.09E+17,MAKE AMERICA GREAT AGAIN!,Sat Mar 12 14:55:15 +0000 2016,13449,,28283,FALSE,1
2928,Twitter for Android,7.09E+17,"On my way to Dayton, Ohio. Will be there soon!",Sat Mar 12 14:54:27 +0000 2016,2938,,12239,FALSE,1
2929,Twitter for Android,7.09E+17,The rally in Cincinnati is ON. Media put out false reports that it was cancelled. Will be great - love you Ohio!,Sat Mar 12 14:35:09 +0000 2016,5544,,15531,FALSE,1
2930,Twitter for Android,7.09E+17,"Ohio had the biggest budget increase in the U.S. If it were not for striking oil, they would be bust! Governor Kasich in favor of TPP fraud!",Sat Mar 12 14:17:41 +0000 2016,4366,,11599,FALSE,1
2931,Twitter for Android,7.09E+17,Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!,Sat Mar 12 13:35:19 +0000 2016,5939,,13689,FALSE,1
2932,Twitter for Android,7.09E+17,"The organized group of people, many of them thugs, who shut down our First Amendment rights in Chicago, have totally energized America!",Sat Mar 12 11:44:54 +0000 2016,24371,,40909,FALSE,1
2933,Twitter for iPhone,7.08E+17,I just got off the phone with the great people of Guam! Thank you for your support! hashtagVoteTrump today! hashtagTrump2016,Sat Mar 12 02:00:38 +0000 2016,4835,,17335,FALSE,0
2934,Twitter for iPhone,7.08E+17,Great news! Thank you Governor Ralph DLG Torres! hashtagTrump2016  https://t.co/hXwAK3iyPk,Fri Mar 11 23:03:01 +0000 2016,3903,,10618,FALSE,0
2935,Twitter for iPhone,7.08E+17,It means so much to me- receiving an endorsement from Phyllis Schlafly. A truly great woman &amp; conservative. https://t.co/11rEMu99qc,Fri Mar 11 22:40:31 +0000 2016,6873,,20100,FALSE,0
2936,Twitter for iPhone,7.08E+17,"Thank you St. Louis, Missouri! 
hashtagMakeAmericaGreatAgain hashtagTrump2016
https://t.co/qM1Mwq05j2 https://t.co/MxVFHvHfS3",Fri Mar 11 21:25:40 +0000 2016,3851,,11492,FALSE,0
2937,Twitter for Android,7.08E+17,"Rumor has it that atpolitico is going out of business. Losing too much money. Great news! Likewise, dopey Mort Zuckerman's atNYDailyNews",Fri Mar 11 20:33:56 +0000 2016,3246,,9977,FALSE,1
2938,Twitter for iPhone,7.08E+17,https://t.co/ZQ0osiFEJQ,Fri Mar 11 17:58:24 +0000 2016,4923,,10424,FALSE,0
2939,Twitter for iPhone,7.08E+17,"Dr. Ben Carson- I concur. 

""I believe in God who can change people- he can make any of us better.""
atRealBenCarson",Fri Mar 11 16:44:32 +0000 2016,7147,,19756,FALSE,0
2940,Twitter for iPhone,7.08E+17,Thank you! hashtagGOPDebate https://t.co/BuJ1YFkjvm,Fri Mar 11 06:49:58 +0000 2016,5184,,13652,FALSE,0
2941,Twitter for Android,7.08E+17,"""atJaredWyand: Let's be clear.. hashtagNeverTrump is about ""Never someone we don't own"" You either play into it &amp; let them win or vote Trump.",Fri Mar 11 06:05:13 +0000 2016,4402,,10732,FALSE,1
2942,Twitter for iPhone,7.08E+17,"Thank you America! hashtagTrump2016
hashtagMakeAmericaGreatAgain https://t.co/8B0J8Xt3dh",Fri Mar 11 05:56:24 +0000 2016,4719,,13768,FALSE,0
2943,Twitter for iPhone,7.08E+17,Thank you Mark. hashtagGOPDebate  https://t.co/jeaiAvgEEC,Fri Mar 11 05:12:17 +0000 2016,2394,,7322,FALSE,0
2944,Twitter for Android,7.08E+17,"""atadriparsonss: atThe_Trump_Train atrealDonaldTrump hashtagDonald Trump is your man America. He is the best!! Vote for him!"" Thank you!",Fri Mar 11 05:12:02 +0000 2016,2380,,8861,FALSE,1
2945,Twitter for Android,7.08E+17,"Wow, you are all correct about atFoxNews - totally biased and disgusting reporting.",Thu Mar 10 21:41:18 +0000 2016,6483,,18064,FALSE,1
2946,Twitter for iPhone,7.08E+17,"Another Dishonest Politician 
hashtagLightweightSenatorMarcoRubio https://t.co/w7G5vJ511O",Wed Mar 09 23:00:30 +0000 2016,4893,,11625,FALSE,0
2947,Twitter for iPhone,7.08E+17,"Keep lightweight Marco and his friends out of the White House. 
hashtagMakeAmericaGreatAgain hashtagTrump2016 https://t.co/hNkkRx66Hc",Wed Mar 09 22:39:30 +0000 2016,5296,,13741,FALSE,0
2948,Twitter for iPhone,7.08E+17,"Phony Club For Growth tried to shake me down for one million dollars, &amp; is now putting out nasty negative ads on me. They are total losers!",Wed Mar 09 21:46:12 +0000 2016,4856,,13859,FALSE,0
2949,Twitter for iPhone,7.07E+17,Thank you Hawaii! hashtagTrump2016,Wed Mar 09 07:36:16 +0000 2016,5725,,20297,FALSE,0
2950,Twitter for iPhone,7.07E+17,This was a great evening- I would like to thank everyone for their wonderful support.,Wed Mar 09 03:58:28 +0000 2016,6041,,23418,FALSE,0
2951,Twitter for iPhone,7.07E+17,Thank you Michigan! hashtagTrump2016,Wed Mar 09 02:02:25 +0000 2016,7288,,21027,FALSE,0
2952,Twitter for iPhone,7.07E+17,Thank you Mississippi! hashtagTrump2016,Wed Mar 09 01:28:43 +0000 2016,6133,,18849,FALSE,0
2953,Twitter for iPhone,7.07E+17,Thank you! hashtagTrump2016 https://t.co/WvTkL8mMHY,Wed Mar 09 01:14:50 +0000 2016,3673,,11212,FALSE,0
2954,Twitter for iPhone,7.07E+17,"Thank you America! hashtagTrump2016
https://t.co/jOD54EGGmG",Wed Mar 09 01:12:46 +0000 2016,4279,,12414,FALSE,0
2955,Twitter for Android,7.07E+17,"Word is I am doing very well in Michigan and Mississippi! Wow, and with all that money spent against me! Will be going to Trump Jupiter now!",Tue Mar 08 23:58:02 +0000 2016,4951,,19408,FALSE,1
2956,Twitter for Android,7.07E+17,"I hear atNBCNews / atWSJ came out with another one of their phony polls. While I am leading, they are totally discredited after last S.C. poll",Tue Mar 08 23:53:48 +0000 2016,2750,,9130,FALSE,1
2957,Twitter for Android,7.07E+17,"The negative television commercials about me, paid for by the politicians bosses, are a total hashtagMediafraud. When you watch, remember!",Tue Mar 08 20:57:48 +0000 2016,5649,,14840,FALSE,1
2958,Twitter for iPhone,7.07E+17,"Hawaii:
https://t.co/MnIlk2l9hP
Idaho:
https://t.co/7y5RxLpZRQ
Mississippi:
https://t.co/n43cPeJIqa
Michigan:
https://t.co/GL5JiZbqIc",Tue Mar 08 17:52:32 +0000 2016,2974,,7003,FALSE,0
2959,Twitter for iPhone,7.07E+17,"hashtagVoteTrumpID! hashtagTrump2016
https://t.co/c6NHn6d6jX",Tue Mar 08 17:46:01 +0000 2016,2219,,6485,FALSE,0
2960,Twitter for iPhone,7.07E+17,"hashtagVoteTrumpHI! hashtagTrump2016
https://t.co/cCCLxnisSO",Tue Mar 08 17:44:37 +0000 2016,2004,,5912,FALSE,0
2961,Twitter for iPhone,7.07E+17,"hashtagVoteTrumpMI! hashtagTrump2016
https://t.co/IWMxISjH6L",Tue Mar 08 17:40:53 +0000 2016,2099,,6162,FALSE,0
2962,Twitter for iPhone,7.07E+17,"hashtagVoteTrumpMS! hashtagTrump2016
https://t.co/KaHD0uENla",Tue Mar 08 17:39:43 +0000 2016,2049,,6047,FALSE,0
2963,Twitter for Android,7.07E+17,"Mitt Romney had his chance and blew it. Lindsey Graham ran for president, got ZERO, and quit! Why are they now spokesmen against me? Sad!",Tue Mar 08 17:36:00 +0000 2016,5366,,16655,FALSE,1
2964,Twitter for Android,7.07E+17,"Remember, I am the only one who is self-funding my campaign. All of the other candidates are bought and paid for by special interests!",Tue Mar 08 16:21:11 +0000 2016,7344,,19104,FALSE,1
2965,Twitter for Android,7.07E+17,"Sun Sentinel says: Rubio lacks the experience, work ethic and gravitas needed to be president. HE HAS NOT EARNED YOUR VOTE!",Tue Mar 08 16:12:12 +0000 2016,3923,,10984,FALSE,1
2966,Twitter for Android,7.07E+17,"""atEricTrump: Wishing our father tremendous luck in Michigan, Mississippi, Idaho &amp; Hawaii today! Amazing father! https://t.co/cYpx4eC9W atQ""",Tue Mar 08 15:26:54 +0000 2016,2540,,9065,FALSE,1
2967,Twitter for Android,7.07E+17,MAKE AMERICA GREAT AGAIN!,Tue Mar 08 15:23:49 +0000 2016,9542,,18495,FALSE,1
2968,Twitter for iPhone,7.07E+17,Thank you atEricTrump! https://t.co/U1iTLmcbAc,Tue Mar 08 15:23:17 +0000 2016,2150,,7689,FALSE,0
2969,Twitter for iPhone,7.07E+17,"Michigan, Mississippi, Idaho &amp; Hawaii: Get out to VOTE and join the movement today! Video: https://t.co/fJw8Ax7E8P https://t.co/ZDbarevYAc",Tue Mar 08 14:17:43 +0000 2016,4550,,10791,FALSE,0
2970,Twitter for iPhone,7.07E+17,The Club for Growth is a very dishonest group. They represent conservative values terribly &amp; are bad for America. https://t.co/rnGoaprYuA,Tue Mar 08 02:55:32 +0000 2016,3335,,7882,FALSE,0
2971,Twitter for iPhone,7.07E+17,"People forget, it was Club for Growth that asked me for $1 million. I said no &amp; they went negative. Extortion! https://t.co/oq8jmoep7i",Tue Mar 08 02:54:34 +0000 2016,3794,,8827,FALSE,0
2972,Twitter for iPhone,7.07E+17,"Ted Cruz Was For Welcoming Syrian Refugees Before He Was Against It
https://t.co/zw4o1DJgfB",Tue Mar 08 02:47:19 +0000 2016,4638,,8790,FALSE,0
2973,Twitter for iPhone,7.07E+17,"I employ many people in Hawaii at my great hotel in Honolulu. I’ll be there very soon. Vote for me, Hawaii!",Tue Mar 08 02:25:08 +0000 2016,4247,,13906,FALSE,0
2974,Twitter for iPhone,7.07E+17,"Cruz came to Mississippi, there was nobody there, he left the state. I had a rally in Madison, MS with 10,000! 
Thank you!",Tue Mar 08 01:49:39 +0000 2016,5393,,16394,FALSE,0
2975,Twitter for iPhone,7.07E+17,I will be interviewed by atSeanHannity tonight at 10pm EST on atFoxNews! Enjoy!,Tue Mar 08 00:47:23 +0000 2016,2539,,8467,FALSE,0
2976,Twitter for iPhone,7.07E+17,"New ad concerning lightweight Senator Marco Rubio: 
https://t.co/cNe0skpB5i",Mon Mar 07 23:48:33 +0000 2016,3061,,7483,FALSE,0
2977,Twitter for iPhone,7.07E+17,"Thank you Idaho! I love your potatoes- 
nobody grows them better. As 
President, I will protect your market. https://t.co/kqx8un1jnw",Mon Mar 07 22:48:21 +0000 2016,5151,,14484,FALSE,0
2978,Twitter for iPhone,7.07E+17,"Lightweight Senator Marco Rubio features Trump Univ. students in FL. attack ads- who submitted ""excellent"" reviews. https://t.co/JGTD590pKE",Mon Mar 07 22:34:53 +0000 2016,2795,,6691,FALSE,0
2979,Twitter for Android,7.07E+17,"""atjustin_sellers: Setup is underway atrealDonaldTrump rally in Madison. hashtagMSPrimary https://t.co/1HLgixbqia"" Thank you!",Mon Mar 07 21:56:06 +0000 2016,3070,,9330,FALSE,1
2980,Twitter for Android,7.07E+17,"It was great being in Michigan. Remember, I am the only presidential candidate who will bring jobs back to the U.S.and protect car industry!",Mon Mar 07 21:23:58 +0000 2016,4651,,13917,FALSE,1
2981,Twitter for Android,7.07E+17,Don't believe the millions of dollars of phony television ads by lightweight Rubio and the R establishment. Dishonest people!,Mon Mar 07 16:50:14 +0000 2016,5818,,17152,FALSE,1
2982,Twitter for Android,7.07E+17,"Leaving for North Carolina. Big crowd, will be fun!",Mon Mar 07 15:23:00 +0000 2016,3385,,11993,FALSE,1
2983,Twitter for Android,7.07E+17,Congratulation to Adam Scott and all of the folks at Trump National Doral on producing a really great WGC Tournament. Amazing finish!,Mon Mar 07 13:55:14 +0000 2016,1990,,8475,FALSE,1
2984,Twitter for Android,7.07E+17,"I will be using Facebook and Twitter to expose dishonest lightweight Senator Marco Rubio. A record no-show in Senate, he is scamming Florida",Mon Mar 07 13:10:22 +0000 2016,5682,,15537,FALSE,1
2985,Twitter for Android,7.07E+17,"We cannot let the failing REPUBLICAN ESTABLISHMENT, who could not stop Obama (twice), ruin the MOVEMENT with millions of  $'s in false ads!",Mon Mar 07 13:03:16 +0000 2016,7247,,18683,FALSE,1
2986,Twitter for Android,7.07E+17,"Lindsey Graham is all over T.V., much like failed 47% candidate Mitt Romney. These nasty, angry, jealous  failures have ZERO credibility!",Mon Mar 07 12:03:59 +0000 2016,5028,,14751,FALSE,1
2987,Twitter for Android,7.07E+17,"Failed presidential candidate Lindsey Graham should respect me. I destroyed his run, brought him from 7% to 0% when he got out. Now nasty!",Mon Mar 07 11:48:39 +0000 2016,3026,,10493,FALSE,1
2988,Twitter for Android,7.07E+17,How do you fight millions of dollars of fraudulent commercials pushing for crooked politicians? I will be using Facebook &amp; Twitter. Watch!,Mon Mar 07 02:58:38 +0000 2016,9070,,26299,FALSE,1
2989,Twitter for Android,7.07E+17,"All of the phony T.V. commercials against me are bought and payed for by SPECIAL INTEREST GROUPS, the bandits that tell your pols what to do",Mon Mar 07 02:54:29 +0000 2016,7112,,19503,FALSE,1
2990,Twitter for Android,7.07E+17,"""atJanetlarose1: atrealDonaldTrump atFaceTheNation atjdickerson WASHINGTON VERSUS TRUMP ? &amp;TRUMPS SUPPORTERS ... hashtagTRUMPDOG""",Sun Mar 06 23:57:24 +0000 2016,2150,,7020,FALSE,1
2991,Twitter for Android,7.07E+17,"""atChadRowland3:  atjdickerson atFaceTheNation A solid interview and a fair one. Great job Mr. Trump. Keep up the good work. hashtagTrumpTrain""",Sun Mar 06 23:54:40 +0000 2016,2122,,7520,FALSE,1
2992,Twitter for iPhone,7.07E+17,.atmeetthepress and atchucktodd did a 1 hour hit job on me today – totally biased and mostly false. Dishonest media!,Sun Mar 06 18:19:13 +0000 2016,3529,,10152,FALSE,0
2993,Twitter for Android,7.07E+17,I am at Trump National Doral-best resort in U.S. Rory and Adam Scott are doing great! Watch on NBC at 3:00 P.M.  MAKE AMERICA GREAT AGAIN!,Sun Mar 06 18:15:29 +0000 2016,2149,,8336,FALSE,1
2994,Twitter for iPhone,7.07E+17,Thank you to atjdickerson and atFaceTheNation for a very fair and professional interview this morning. No wonder you are hashtag1 in the ratings!,Sun Mar 06 18:03:00 +0000 2016,2927,,9837,FALSE,0
